ID,Data Fato,Bairro,Descricao Subclasse Natureza,Tentado Consumado,Descricao Meio Utilizado,Idade Aparente,Raca Cor,Escolaridade,Classificacao,Tipo,N de casos Total,N de casos Fatais,N de bairros Divisa
4270,24/03/2023,4,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4271,24/03/2023,18,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,35.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
4272,24/03/2023,172,DANO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,49.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4273,24/03/2023,44,AMEACA,CONSUMADO,FALA,50.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
4274,24/03/2023,70,FURTO,CONSUMADO,MEIO DESCONHECIDO,40.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
4275,24/03/2024,114,AMEACA,CONSUMADO,FALA,36.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4276,24/03/2024,70,FURTO,CONSUMADO,MEIO DESCONHECIDO,29.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
4277,24/03/2024,18,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,62.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4278,24/03/2024,80,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,46.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4279,24/03/2024,133,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,25.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4280,24/04/2023,128,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,87.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4281,24/04/2023,42,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,49.0,PRETO,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
4282,24/04/2023,172,AMEACA,CONSUMADO,FALA,24.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4283,24/04/2023,114,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,34.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4284,24/04/2023,15,AMEACA,CONSUMADO,FALA,31.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4285,24/04/2024,18,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,50.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4286,24/04/2024,83,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,47.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4287,24/04/2024,35,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,35.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4288,24/04/2024,133,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,31.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4289,24/04/2024,158,AMEACA,CONSUMADO,FALA,29.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4290,24/05/2023,35,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,31.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4291,24/05/2023,109,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,39.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4292,24/05/2023,50,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4293,24/05/2023,34,AMEACA,CONSUMADO,FALA,63.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
4294,24/05/2023,18,FURTO,CONSUMADO,ABUSO DE CONFIANCA,16.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4295,24/05/2023,34,AMEACA,CONSUMADO,FALA,50.0,PRETO,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4296,24/05/2024,114,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,43.0,PARDA,POS GRADUACAO,NAO FATAL,1,,,
4297,24/05/2024,17,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,30.0,PRETO,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
4298,24/05/2024,142,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
4299,24/06/2023,17,DIFAMACAO,CONSUMADO,FALA,30.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4300,24/06/2023,18,ESTELIONATO,CONSUMADO,FRAUDE,48.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4301,24/06/2023,73,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,56.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4302,24/06/2023,18,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,26.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4303,24/06/2023,49,ESTELIONATO,CONSUMADO,FRAUDE,49.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4304,24/06/2023,114,LESAO CORPORAL,CONSUMADO,ATO DE SUFOCAR  ENFORCAR  ESTRANGULAR OU ESGA,43.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,ALTO RISCO DE FATALIDADE,1,,,
4305,24/06/2023,102,PERSEGUICAO,CONSUMADO,VEICULO,33.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4306,24/06/2023,73,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,18.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
4307,24/06/2024,91,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,29.0,BRANCA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
4308,24/06/2024,18,VIAS DE FATO   AGRESSAO,TENTADO,AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS,20.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4309,24/06/2024,111,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,46.0,PRETO,ALFABETIZADO,POSSIVEL FATAL,1,,,
4310,24/06/2024,21,AMEACA,CONSUMADO,FALA,58.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4311,24/06/2024,68,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,20.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
4312,24/06/2024,101,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,51.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4313,24/06/2024,134,AMEACA,CONSUMADO,FALA,35.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
4314,24/07/2023,109,AMEACA,CONSUMADO,FALA,48.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4315,24/07/2023,34,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4316,24/07/2023,134,ESTELIONATO,CONSUMADO,FRAUDE,27.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4317,24/07/2024,18,ROUBO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,47.0,BRANCA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4318,24/07/2024,154,FURTO,CONSUMADO,ABUSO DE CONFIANCA,40.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4319,24/07/2024,72,ESTELIONATO,CONSUMADO,CONHECIMENTO TECNICO ESPECIFICO,25.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4320,24/07/2024,11,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,37.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4321,24/07/2024,144,LESAO CORPORAL,CONSUMADO,ATO DE SUFOCAR  ENFORCAR  ESTRANGULAR OU ESGA,45.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,ALTO RISCO DE FATALIDADE,1,,,
4322,24/08/2023,103,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,15.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4323,24/08/2023,43,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,29.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4324,24/08/2023,103,AMEACA,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,65.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4325,24/08/2023,140,ESTELIONATO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,36.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4326,24/08/2023,75,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,42.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4327,24/08/2024,18,ESTELIONATO,CONSUMADO,FRAUDE,29.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4328,24/08/2024,18,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,36.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4329,24/08/2024,83,AMEACA,CONSUMADO,ESCRITA FISICA,29.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4330,24/08/2024,109,FURTO,CONSUMADO,ABUSO DE CONFIANCA,40.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4331,24/08/2024,138,AMEACA,CONSUMADO,FALA,67.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4332,24/08/2024,11,AMEACA,CONSUMADO,TRAFICAR DROGAS,34.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4333,24/08/2024,128,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,32.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4334,24/08/2024,164,AMEACA,CONSUMADO,FALA,25.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4335,24/08/2024,12,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,23.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
4336,24/09/2023,81,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,22.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4337,24/09/2023,142,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS,20.0,PARDA,SUPERIOR INCOMPLETO,POSSIVEL FATAL,1,,,
4338,24/09/2023,133,AMEACA,CONSUMADO,ESCRITA FISICA,25.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4339,24/09/2023,109,AMEACA,CONSUMADO,FALA,59.0,PRETO,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4340,24/09/2024,139,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,19.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
4341,24/09/2024,45,ESTELIONATO,CONSUMADO,FRAUDE,36.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4342,24/09/2024,5,VIOLACAO DE DOMICILIO,CONSUMADO,ESCALADA,36.0,BRANCA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4343,24/09/2024,18,FURTO,CONSUMADO,ABUSO DE CONFIANCA,34.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4344,24/10/2023,109,AMEACA,CONSUMADO,FALA,18.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4345,24/10/2023,14,ESTELIONATO,CONSUMADO,FRAUDE,18.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4346,24/10/2023,177,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA COM EMPREGO DE INSTRUMENTOS,53.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4347,24/10/2023,107,FAVORECIMENTO DA PROSTITUICAO,CONSUMADO,FALA,34.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4348,24/10/2023,126,AMEACA,CONSUMADO,FALA,31.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4349,24/10/2023,11,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,20.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4350,24/10/2023,109,VIAS DE FATO   AGRESSAO,CONSUMADO,FALA,17.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
4351,24/10/2023,18,FURTO,CONSUMADO,ABUSO DE CONFIANCA,34.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4352,24/10/2023,109,ZOMBA PERTUBA CERIMONIA SIMILAR INDIGENA,CONSUMADO,FALA,18.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4353,24/10/2023,11,FURTO,CONSUMADO,CONHECIMENTO TECNICO ESPECIFICO,20.0,PARDA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
4354,24/10/2023,18,ESTELIONATO,CONSUMADO,FRAUDE,58.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4355,24/10/2023,18,FURTO,CONSUMADO,MEIO DESCONHECIDO,58.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4356,24/10/2023,72,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,56.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,ALTO RISCO DE FATALIDADE,1,,,
4357,24/10/2024,1,AMEACA,CONSUMADO,FALA,52.0,PARDA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4358,24/10/2024,75,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4359,24/10/2024,34,FURTO,CONSUMADO,ESCALADA,36.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4360,24/10/2024,18,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,32.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4361,24/10/2024,70,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,60.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4362,24/10/2024,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,43.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
4363,24/10/2024,128,AMEACA,CONSUMADO,FALA,38.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4364,24/11/2023,111,AMEACA,CONSUMADO,FALA,35.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
4365,24/11/2023,107,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,30.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4366,24/11/2023,18,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
4367,24/11/2023,145,FURTO,CONSUMADO,ABUSO DE CONFIANCA,69.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4368,24/11/2023,155,ESTELIONATO,CONSUMADO,FRAUDE,46.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4369,24/11/2023,105,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,27.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4370,24/11/2024,107,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,57.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4371,24/11/2024,124,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,43.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4372,24/11/2024,99,AMEACA,CONSUMADO,FALA,27.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4373,24/11/2024,125,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,43.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4374,24/11/2024,165,VIAS DE FATO   AGRESSAO,CONSUMADO,VIOLENCIA OU VIAS DE FATO,43.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4375,24/11/2024,103,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,56.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4376,24/11/2024,43,AMEACA,CONSUMADO,FALA,22.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4377,24/12/2023,167,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,46.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4378,24/12/2023,167,VIAS DE FATO   AGRESSAO,CONSUMADO,FALA,52.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4379,24/12/2023,78,AMEACA,CONSUMADO,FALA,40.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4380,24/12/2023,81,ESTELIONATO,CONSUMADO,FRAUDE,45.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4381,24/12/2023,99,AMEACA,CONSUMADO,FALA,18.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4382,24/12/2024,36,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,19.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4383,24/12/2024,46,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,32.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4384,24/12/2024,171,AMEACA,CONSUMADO,FALA,27.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4385,24/12/2024,152,AMEACA,CONSUMADO,FALA,31.0,PRETO,ALFABETIZADO,NAO FATAL,1,,,
4386,25/01/2023,68,AMEACA,CONSUMADO,FALA,71.0,PARDA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
4387,25/01/2023,133,FURTO,CONSUMADO,MEDIANTE FRAUDE,51.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4388,25/01/2023,73,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4389,25/01/2023,7,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,44.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4390,25/01/2023,84,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,19.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4391,25/01/2023,12,DIFAMACAO,CONSUMADO,FALA,66.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
4392,25/01/2023,105,AMEACA,CONSUMADO,FALA,45.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4393,25/01/2024,73,AMEACA,CONSUMADO,FALA,27.0,PRETO,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4394,25/01/2024,98,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,51.0,PARDA,SUPERIOR COMPLETO,POSSIVEL FATAL,1,,,
4395,25/01/2024,141,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,36.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4396,25/02/2023,18,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,54.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
4397,25/02/2023,18,FURTO,CONSUMADO,ABUSO DE CONFIANCA,49.0,BRANCA,SUPERIOR INCOMPLETO,NAO FATAL,1,,,
4398,25/02/2023,165,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,28.0,PRETO,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
4399,25/02/2023,158,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,PARDA,ESCOLARIDADE   IGNORADA,POSSIVEL FATAL,1,,,
4400,25/02/2023,11,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,25.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,POSSIVEL FATAL,1,,,
4401,25/02/2023,94,FURTO,CONSUMADO,MEIO DESCONHECIDO,56.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4402,25/02/2023,122,AMEACA,CONSUMADO,FALA,33.0,PARDA,ALFABETIZADO,NAO FATAL,1,,,
4403,25/02/2023,17,AMEACA,CONSUMADO,FALA,38.0,BRANCA,ESCOLARIDADE   IGNORADA,NAO FATAL,1,,,
4404,25/02/2023,127,FURTO,CONSUMADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,49.0,PARDA,ALFABETIZADO,POSSIVEL FATAL,1,,,
4405,25/02/2023,166,AMEACA,CONSUMADO,FALA,72.0,BRANCA,ALFABETIZADO,NAO FATAL,1,,,
4406,25/02/2024,102,AMEACA,CONSUMADO,FALA,32.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU ,NAO FATAL,1,,,
4407,25/02/2024,18,AMEACA,CONSUMADO,FALA,55.0,BRANCA,SUPERIOR COMPLETO,NAO FATAL,1,,,
4408,25/02/2024,87,AMEACA,CONSUMADO,FALA,21.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU ,NAO FATAL,1,,,
4409,25/02/2024,106,ESTELIONATO,CONSUMADO,FRAUDE,28.0,BRANCA,POS GRADUACAO,NAO FATAL,1,,,
4410,25/02/2024,80,AMEACA,CONSUMADO,FALA,64.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,NAO FATAL,1,,,
4411,25/02/2024,132,FURTO,CONSUMADO,MEIO DESCONHECIDO,35.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4412,25/02/2024,80,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,27.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO ,POSSIVEL FATAL,1,,,
4413,25/02/2024,17,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,44.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU ,POSSIVEL FATAL,1,,,
