ID,Data Fato,Bairro,Descricao Subclasse Natureza,Tentado Consumado,Descricao Meio Utilizado,Idade Aparente,Raca Cor,Escolaridade
4784,27/05/2024,SANTA LUZIA,FURTO,CONSUMADO,MEIO DESCONHECIDO,32.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4785,27/06/2023,MANOEL VALINHAS,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,56.0,PARDA,SUPERIOR COMPLETO
4786,27/06/2023,DOM CRISTIANO,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,39.0,BRANCA,POS GRADUACAO
4787,27/06/2023,INTERLAGOS,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,43.0,PARDA,ALFABETIZADO
4788,27/06/2023,BELVEDERE,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,64.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4789,27/06/2023,SAO JOSE,AMEACA,CONSUMADO,FALA,23.0,BRANCA,SUPERIOR COMPLETO
4790,27/06/2023,CENTRO,ESTELIONATO,CONSUMADO,FRAUDE,40.0,BRANCA,POS GRADUACAO
4791,27/06/2023,NOVA HOLANDA,FURTO,CONSUMADO,ABUSO DE CONFIANCA,24.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU 
4792,27/06/2023,QUINTA DAS PALMEIRAS,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,27.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4793,27/06/2023,JARDINOPOLIS,FURTO,CONSUMADO,MEIO DESCONHECIDO,50.0,BRANCA,ALFABETIZADO
4794,27/06/2023,SANTA ROSA,ESTELIONATO,CONSUMADO,FRAUDE,42.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4795,27/06/2024,INTERLAGOS,ESTELIONATO,CONSUMADO,FRAUDE,66.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4796,27/06/2024,SAO JOSE,ESTELIONATO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,42.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4797,27/06/2024,MANGABEIRAS,LESAO CORPORAL,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,36.0,PARDA,ALFABETIZADO
4798,27/06/2024,MANGABEIRAS,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,74.0,PARDA,ALFABETIZADO
4799,27/06/2024,NOSSA SENHORA DAS GRACAS,DIFAMACAO,CONSUMADO,FALA,26.0,PRETO,SUPERIOR COMPLETO
4800,27/07/2023,JARDIM NOVA AMERICA,ESTELIONATO,CONSUMADO,FRAUDE,43.0,BRANCA,SUPERIOR COMPLETO
4801,27/07/2023,DAVANUZE,AMEACA,CONSUMADO,FALA,45.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4802,27/07/2023,NITEROI,ESTELIONATO,CONSUMADO,FRAUDE,77.0,PRETO,ALFABETIZADO
4803,27/07/2023,MARIA HELENA,ESTELIONATO,CONSUMADO,FRAUDE,64.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4804,27/07/2023,CAMPINA VERDE,FURTO,CONSUMADO,ABUSO DE CONFIANCA,38.0,PARDA,ALFABETIZADO
4805,27/07/2023,BELVEDERE,CALUNIA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,50.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4806,27/07/2023,SAO JOSE,FURTO,CONSUMADO,ABUSO DE CONFIANCA,59.0,BRANCA,SUPERIOR COMPLETO
4807,27/07/2023,CATALAO,DIFAMACAO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,30.0,BRANCA,SUPERIOR INCOMPLETO
4808,27/07/2024,ESPLANADA,AMEACA,CONSUMADO,USO DE SINAIS  GESTOS OU IMAGENS,19.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4809,27/07/2024,NACOES,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,41.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4810,27/07/2024,FLORERMIDA,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,34.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4811,27/07/2024,SANTA LUZIA,DANO,CONSUMADO,ABUSO DE CONFIANCA,28.0,BRANCA,SUPERIOR COMPLETO
4812,27/07/2024,SANTA LUCIA,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,26.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4813,27/07/2024,ITAI,AMEACA,CONSUMADO,FALA,49.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4814,27/07/2024,SANTA ROSA,AMEACA,CONSUMADO,FALA,21.0,BRANCA,ALFABETIZADO
4815,27/08/2023,SAO LUIZ,PERSEGUICAO,CONSUMADO,FALA,33.0,BRANCA,POS GRADUACAO
4816,27/08/2023,BELVEDERE,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,29.0,PARDA,ESCOLARIDADE   IGNORADA
4817,27/08/2023,ALVORADA,DIFAMACAO,CONSUMADO,FALA,45.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4818,27/08/2023,NOSSA SENHORA DA CONCEICAO,VIAS DE FATO   AGRESSAO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,27.0,PARDA,ESCOLARIDADE   IGNORADA
4819,27/08/2023,DONA ROSA,AMEACA,CONSUMADO,FALA,21.0,PARDA,ESCOLARIDADE   IGNORADA
4820,27/08/2023,MANGABEIRAS,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,50.0,BRANCA,SUPERIOR COMPLETO
4821,27/08/2024,LEVINDO DE PAULA PEREIRA,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,19.0,PARDA,ESCOLARIDADE   IGNORADA
4822,27/08/2024,JARDIM BETANIA,AMEACA,CONSUMADO,FALA,48.0,PRETO,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4823,27/08/2024,VILA DAS ROSEIRAS,AMEACA,CONSUMADO,FALA,41.0,PARDA,ALFABETIZADO
4824,27/08/2024,JARDIM DOS CANDIDES,AMEACA,CONSUMADO,FALA,29.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4825,27/08/2024,NOVA FORTALEZA,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,39.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4826,27/08/2024,VILA CRUZEIRO,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,43.0,INDIGENA,SUPERIOR COMPLETO
4827,27/08/2024,CENTRO,FURTO,TENTADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,44.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4828,27/09/2023,BELO VALE,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,18.0,PRETO,SUPERIOR INCOMPLETO
4829,27/09/2023,SANTA LUCIA,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,53.0,PARDA,ALFABETIZADO
4830,27/09/2023,NITEROI,AMEACA,CONSUMADO,FALA,29.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4831,27/09/2023,CHACARA NOVO HORIZONTE,CALUNIA,CONSUMADO,FALA,57.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4832,27/09/2023,VILA BELO HORIZONTE,AMEACA,CONSUMADO,FALA,28.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4833,27/09/2023,SANTA LUCIA,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEDIANTE FRAUDE,36.0,BRANCA,SUPERIOR COMPLETO
4834,27/09/2023,BELA VISTA,AMEACA,CONSUMADO,FALA,41.0,BRANCA,SUPERIOR COMPLETO
4835,27/09/2024,IPIRANGA,AMEACA,CONSUMADO,FALA,35.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4836,27/09/2024,SAO JOAO DE DEUS,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,54.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4837,27/09/2024,JARDIM PRIMAVERA,AMEACA,CONSUMADO,FALA,63.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4838,27/09/2024,ANTONIO FONSECA,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,72.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4839,27/09/2024,CENTRO,FURTO,CONSUMADO,MEIO DESCONHECIDO,53.0,PARDA,SUPERIOR COMPLETO
4840,27/09/2024,MANGABEIRAS,ESTELIONATO,CONSUMADO,FRAUDE,62.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4841,27/09/2024,INTERLAGOS,AMEACA,CONSUMADO,FALA,31.0,PRETO,SUPERIOR INCOMPLETO
4842,27/09/2024,ESPLANADA,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,72.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4843,27/09/2024,SANTA LUCIA,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,28.0,BRANCA,ALFABETIZADO
4844,27/10/2023,BOM PASTOR,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,FRAUDE,23.0,BRANCA,SUPERIOR INCOMPLETO
4845,27/10/2023,VILA BELO HORIZONTE,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,50.0,PARDA,SUPERIOR COMPLETO
4846,27/10/2023,CATALAO,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,54.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU 
4847,27/10/2023,VILA BELO HORIZONTE,ESTELIONATO,CONSUMADO,FRAUDE,50.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4848,27/10/2023,VILA BELO HORIZONTE,ESTELIONATO,CONSUMADO,FRAUDE,52.0,BRANCA,SUPERIOR COMPLETO
4849,27/10/2023,CENTRO,FURTO,CONSUMADO,ABUSO DE CONFIANCA,58.0,BRANCA,SUPERIOR COMPLETO
4850,27/10/2023,QUINTINO,ESTELIONATO,CONSUMADO,FRAUDE,40.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4851,27/10/2024,BELVEDERE,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,41.0,BRANCA,SUPERIOR COMPLETO
4852,27/10/2024,VILA DAS ROSEIRAS,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,42.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4853,27/10/2024,SANTA ROSA,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,24.0,BRANCA,ESCOLARIDADE   IGNORADA
4854,27/10/2024,MANOEL VALINHAS,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,22.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4855,27/10/2024,CENTRO,ROUBO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,20.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4856,27/10/2024,INTERLAGOS,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,25.0,PRETO,SUPERIOR INCOMPLETO
4857,27/11/2023,JARDIM DAS ACACIAS,PERSEGUICAO,CONSUMADO,FALA,24.0,BRANCA,ESCOLARIDADE   IGNORADA
4858,27/11/2023,CENTRO,ESTELIONATO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,59.0,BRANCA,SUPERIOR COMPLETO
4859,27/11/2023,WALCHIR RESENDE,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,47.0,PARDA,SUPERIOR COMPLETO
4860,27/11/2023,SAO LUIZ,DANO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,29.0,BRANCA,ESCOLARIDADE   IGNORADA
4861,27/11/2023,BOM PASTOR,AMEACA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,32.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4862,27/11/2023,SANTA ROSA,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,49.0,PARDA,ESCOLARIDADE   IGNORADA
4863,27/11/2023,PADRE LIBERIO,ESTELIONATO,CONSUMADO,FRAUDE,37.0,BRANCA,SUPERIOR COMPLETO
4864,27/11/2023,CENTRO,ESTELIONATO,CONSUMADO,FRAUDE,49.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4865,27/11/2023,BOM PASTOR,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,42.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4866,27/11/2023,ELIZABETH NOGUEIRA,AMEACA,CONSUMADO,FALA,46.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4867,27/11/2023,CENTRO,AMEACA,CONSUMADO,FALA,20.0,BRANCA,SUPERIOR INCOMPLETO
4868,27/11/2023,IPIRANGA,ESTELIONATO,CONSUMADO,ABUSO DE CONFIANCA,73.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4869,27/11/2024,INTERLAGOS,FURTO,CONSUMADO,ESCALADA,38.0,PARDA,SUPERIOR COMPLETO
4870,27/11/2024,BOM PASTOR,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,23.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4871,27/11/2024,BOM PASTOR,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,48.0,BRANCA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4872,27/11/2024,CENTRO,ESTELIONATO,CONSUMADO,FRAUDE,69.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4873,27/11/2024,CENTRO,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,46.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4874,27/11/2024,JARDIM DOS CANDIDES,FURTO,CONSUMADO,ABUSO DE CONFIANCA,31.0,PARDA,SUPERIOR COMPLETO
4875,27/11/2024,SAO LUIZ,AMEACA,CONSUMADO,FALA,47.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4876,27/11/2024,MARIA PECANHA,VIAS DE FATO   AGRESSAO,CONSUMADO,VIOLENCIA OU GRAVE AMEACA,24.0,PRETO,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4877,27/12/2023,JARDINOPOLIS,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,31.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4878,27/12/2023,CAMPINA VERDE,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,38.0,PARDA,POS GRADUACAO
4879,27/12/2023,ESPLANADA,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,44.0,PARDA,SUPERIOR COMPLETO
4880,27/12/2023,CATALAO,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,50.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4881,27/12/2023,SANTA CLARA,LESAO CORPORAL,CONSUMADO,QUEDA,29.0,BRANCA,SUPERIOR COMPLETO
4882,27/12/2023,JARDINOPOLIS,LESAO CORPORAL,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,50.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4883,27/12/2024,BOM PASTOR,ESTELIONATO,CONSUMADO,FRAUDE,63.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4884,27/12/2024,NOVA HOLANDA,AMEACA,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,34.0,PRETO,ALFABETIZADO
4885,27/12/2024,PORTO VELHO,DANO,CONSUMADO,INST CONTUNDENTE CORTANTE PERFURANTE  ARMA BR,67.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4886,27/12/2024,IPIRANGA,FURTO,CONSUMADO,MEIO DESCONHECIDO,39.0,PARDA,SUPERIOR COMPLETO
4887,28/01/2023,SAO DOMINGOS,AMEACA,CONSUMADO,FALA,50.0,BRANCA,ESCOLARIDADE   IGNORADA
4888,28/01/2023,SANTA ROSA,AMEACA,CONSUMADO,FALA,43.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4889,28/01/2023,SAO LUIZ,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,49.0,PARDA,ESCOLARIDADE   IGNORADA
4890,28/01/2023,CENTRO,FURTO,CONSUMADO,MEDIANTE FRAUDE,32.0,PARDA,SUPERIOR COMPLETO
4891,28/01/2023,BELA VISTA,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,21.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU 
4892,28/01/2023,BOM PASTOR,PERSEGUICAO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,29.0,BRANCA,SUPERIOR INCOMPLETO
4893,28/01/2024,JARDIM CANDELARIA,AMEACA,CONSUMADO,FALA,39.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4894,28/01/2024,JARDIM CANDELARIA,AMEACA,CONSUMADO,FALA,62.0,PARDA,ESCOLARIDADE   IGNORADA
4895,28/01/2024,BELVEDERE,VIAS DE FATO   AGRESSAO,CONSUMADO,VIOLENCIA OU VIAS DE FATO,36.0,BRANCA,ALFABETIZADO
4896,28/01/2024,DONA QUITA,AMEACA,CONSUMADO,FALA,25.0,PARDA,ALFABETIZADO
4897,28/01/2024,QUINTINO,AMEACA,CONSUMADO,FALA,27.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4898,28/01/2024,ESPIRITO SANTO,IMPORTUNACAO SEXUAL,CONSUMADO,VIOLENCIA OU VIAS DE FATO,78.0,BRANCA,OUTROS   ESCOLARIDADE
4899,28/01/2024,ORION,ESTELIONATO,CONSUMADO,MEIO DESCONHECIDO,21.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4900,28/01/2024,LEVINDO DE PAULA PEREIRA,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,26.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4901,28/02/2023,PORTO VELHO,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,15.0,BRANCA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4902,28/02/2023,CENTRO,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,50.0,BRANCA,ESCOLARIDADE   IGNORADA
4903,28/02/2023,HELENO RAMOS FREITAS,AMEACA,CONSUMADO,FALA,30.0,PRETO,ENSINO MEDIO COMPLETO  2o GRAU 
4904,28/02/2023,CENTRO,AMEACA,CONSUMADO,FALA,81.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4905,28/02/2023,DOUTOR JOSE TOMAZ,OUTROS INFRACOES C  A PESSOA,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,35.0,BRANCA,ESCOLARIDADE   IGNORADA
4906,28/02/2024,CENTRO,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,66.0,PARDA,ALFABETIZADO
4907,28/02/2024,CENTRO,VIOLENCIA PSICOLOGICA,CONSUMADO,FALA,17.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4908,28/02/2024,CENTRO,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,60.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4909,28/02/2024,NITEROI,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,42.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4910,28/02/2024,CENTRO,FURTO,TENTADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,20.0,PARDA,SUPERIOR INCOMPLETO
4911,28/02/2024,JARDIM NOVA AMERICA,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,80.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4912,28/02/2024,SANTA LUCIA,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,52.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4913,28/02/2024,SAO JOSE,DIFAMACAO,CONSUMADO,FALA,25.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4914,28/02/2024,ALTA VILLE,INJURIA,CONSUMADO,FALA,40.0,BRANCA,SUPERIOR COMPLETO
4915,28/03/2023,MARIA PECANHA,AMEACA,CONSUMADO,FALA,69.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4916,28/03/2023,CHANADOUR,AMEACA,CONSUMADO,FALA,39.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4917,28/03/2023,PADRE EUSTAQUIO,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,45.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4918,28/03/2023,PADRE HERCULANO,VIAS DE FATO   AGRESSAO,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,56.0,PARDA,ALFABETIZADO
4919,28/03/2023,SANTA CLARA,FURTO,CONSUMADO,ARROMBAMENTO ROMPIMENTO DE OBSTACULO,51.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4920,28/03/2023,JARDIM COPACABANA,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,33.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4921,28/03/2023,ORION,FURTO,CONSUMADO,CONHECIMENTO TECNICO ESPECIFICO,49.0,BRANCA,OUTROS   ESCOLARIDADE
4922,28/03/2023,CENTRO,INJURIA,CONSUMADO,FALA,52.0,PRETO,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4923,28/03/2023,CENTRO,INVASAO DE DISPOSITIVO INFORMATICO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,29.0,PARDA,SUPERIOR COMPLETO
4924,28/03/2023,IPIRANGA,AMEACA,CONSUMADO,FALA,60.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4925,28/03/2023,CENTRO,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,17.0,PARDA,ENSINO MEDIO INCOMPLETO   2o GRAU 
4926,28/03/2024,CENTRO,FURTO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,73.0,BRANCA,ALFABETIZADO
4927,28/03/2024,CENTRO,AMEACA,CONSUMADO,FALA,25.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4928,28/03/2024,MANOEL VALINHAS,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,37.0,PRETO,ENSINO MEDIO INCOMPLETO   2o GRAU 
4929,28/03/2024,CENTRO,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,36.0,BRANCA,SUPERIOR INCOMPLETO
4930,28/03/2024,NACOES,AMEACA,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,41.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4931,28/03/2024,CENTRO,INJURIA,CONSUMADO,FALA,61.0,BRANCA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4932,28/03/2024,DEL REY,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,68.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
4933,28/03/2024,DANILO PASSOS,FURTO,CONSUMADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,62.0,PARDA,ALFABETIZADO
4934,28/03/2024,DANILO PASSOS,FURTO,CONSUMADO,EMPREGO DE CHAVE FALSA   MICHA   GAZUA,51.0,BRANCA,ALFABETIZADO
4935,28/03/2024,SAO SEBASTIAO,DANO,CONSUMADO,OUTROS MEIOS  DESCREVER EM CAMPO ESPECIFICO ,41.0,BRANCA,SUPERIOR COMPLETO
4936,28/03/2024,SANTA CRUZ,ESTELIONATO,CONSUMADO,MEIO ELETRONICO  INTERNET OU SMS ,51.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4937,28/03/2024,CENTRO,PERSEGUICAO,CONSUMADO,FALA,46.0,BRANCA,SUPERIOR COMPLETO
4938,28/03/2024,CENTRO,AMEACA,CONSUMADO,FALA,24.0,PARDA,ENSINO MEDIO COMPLETO  2o GRAU 
4939,28/03/2024,CENTRO,AMEACA,CONSUMADO,FALA,52.0,BRANCA,SUPERIOR COMPLETO
4940,28/03/2024,CENTRO,FURTO,CONSUMADO,MEIO DESCONHECIDO,76.0,PARDA,ENSINO FUNDAMENTAL COMPLETO  8 ANOS ESTUDO 
4941,28/03/2024,SAO JOAO DE DEUS,AMEACA,CONSUMADO,FALA,76.0,PARDA,ANALFABETO
4942,28/03/2024,ALTEROSA,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,38.0,BRANCA,ENSINO MEDIO COMPLETO  2o GRAU 
4943,28/04/2023,CENTRO,DANO,CONSUMADO,SEM EMPREGO DE INSTRUMENTOS,60.0,BRANCA,ALFABETIZADO
4944,28/04/2023,BOM PASTOR,LESAO CORPORAL,CONSUMADO,AGRESSAO FISICA SEM EMPREGO DE INSTRUMENTOS,12.0,PARDA,ENSINO FUNDAMENTAL INCOMPLETO  8 ANOS ESTUDO 
